subj,node1,node2,s2017_uinvite_hierarchical_bb_a1_b1,s2017_rw,s2017_fe,s2017_goni,s2017_chan,s2017_kenett,s2017_uinvite_flat,s2017_uinvite_hierarchical_zibb_a2_b1_p5
S100,jackal,fisher,0,0,0,0,0,1,0,0
S100,bullfrog,mole,0,0,0,0,0,1,0,0
S100,snake,cat,0,1,0,0,0,0,1,0
S100,goat,horse,0,1,0,1,0,0,1,0
S100,crocodile,eel,0,1,0,0,0,0,1,0
S100,jellyfish,mantaray,1,1,0,1,1,0,1,1
S100,ibis,ermine,0,0,0,0,0,1,0,0
S100,komododragon,frog,0,1,0,0,0,0,1,0
S100,rat,wolf,0,1,0,0,0,0,1,0
S100,reindeer,beaver,0,1,0,0,0,0,1,0
S100,peacock,elephant,0,0,0,0,0,1,0,0
S100,mantis,cicada,1,1,0,0,1,0,1,1
S100,iguana,jaguar,0,0,0,0,0,1,0,0
S100,bonobo,monkey,1,1,0,0,0,0,1,1
S100,bulldog,redfox,0,0,0,0,0,1,0,0
S100,peacock,gorilla,0,1,0,0,0,1,1,0
S100,snake,toad,0,1,0,0,0,0,1,0
S100,cockatoo,chicken,0,1,0,0,0,0,0,0
S100,zebra,hippopotamus,0,1,0,1,0,0,1,0
S100,beaver,ewe,1,0,0,0,0,0,0,0
S100,zebra,raccoon,0,1,0,0,0,0,1,0
S100,walrus,lynx,0,0,0,0,0,1,0,0
S100,peccary,howlermonkey,1,1,0,0,1,0,1,1
S100,cat,squirrel,0,1,0,0,0,0,1,0
S100,crow,owl,0,1,0,0,0,0,1,0
S100,manatee,stingray,0,1,0,0,0,0,1,1
S100,ewe,human,1,1,0,0,0,0,1,1
S100,egret,reindeer,0,0,0,0,0,1,0,0
S100,bat,mouse,0,1,0,0,0,0,0,0
S100,wolverine,otter,0,1,0,0,0,0,1,0
S100,swan,toad,0,0,0,1,0,0,0,0
S100,koi,serval,0,0,0,0,0,1,0,0
S100,parrot,assassinbug,1,1,0,0,0,0,0,1
S100,orca,aardvark,0,0,0,0,0,1,0,0
S100,sandshark,hammerheadshark,1,1,0,0,1,0,1,1
S100,monkey,chimpanzee,1,1,0,1,0,0,1,1
S100,crocodile,anteater,0,1,0,0,0,0,1,0
S100,giraffe,millipede,0,0,0,0,0,0,0,1
S100,parrot,pigeon,0,1,0,0,0,0,1,0
S100,weasel,fox,0,1,0,0,0,0,1,0
S100,quahog,blackbear,0,0,0,0,0,1,0,0
S100,aardvark,penguin,0,1,1,0,0,0,1,0
S100,fly,firefly,0,1,0,0,0,0,1,1
S100,dog,moose,0,1,0,0,0,0,0,0
S100,salmon,baboon,0,0,0,0,0,1,0,0
S100,horse,ferret,0,1,0,0,0,0,0,0
S100,groundhog,baldeagle,0,0,0,0,0,1,0,0
S100,rat,bat,0,1,0,0,0,0,1,0
S100,shark,squid,1,1,0,1,0,0,1,1
S100,ant,rat,0,1,0,0,0,0,1,0
S100,panda,rabbit,0,1,0,0,0,0,1,0
S100,mink,lion,0,1,0,0,0,1,1,0
S100,horse,rabbit,0,1,0,0,0,0,1,0
S100,swordfish,nutria,0,0,0,0,0,1,0,0
S100,chihuahua,honeybadger,0,0,0,0,0,1,0,0
S100,pheasant,bat,0,0,0,0,0,1,0,0
S100,giraffe,fish,0,1,0,0,0,0,1,0
S100,wolverine,salmon,0,0,0,0,0,1,0,0
S100,woodchuck,badger,1,1,0,0,0,0,1,1
S100,capybara,pig,0,1,0,0,0,0,1,0
S100,seahorse,horse,0,1,1,0,0,0,1,1
S100,bee,cricket,1,1,0,0,1,0,1,1
S100,wasp,bee,1,1,0,1,1,0,1,1
S100,skunk,raccoon,0,1,0,1,0,0,1,0
S100,wasp,moth,1,1,0,1,0,0,1,1
S100,tasmaniandevil,bass,0,0,0,0,0,1,0,0
S100,chicken,cougar,0,1,0,0,0,0,1,0
S100,kangaroo,whale,0,1,0,0,0,0,1,0
S100,bear,deer,0,1,1,1,1,0,1,0
S100,crow,duck,0,1,0,0,0,0,1,0
S100,fawn,bird,0,1,0,0,0,0,1,1
S100,owl,millipede,0,0,0,0,0,1,0,0
S100,spider,sheep,0,1,0,0,0,0,1,0
S100,peacock,wildcat,1,0,0,0,0,0,0,0
S100,lobster,slug,0,0,0,0,0,1,0,0
S100,cheetah,bluebird,0,0,0,1,0,0,0,0
S100,snake,hamster,0,1,0,0,0,0,0,0
S100,hippopotamus,lion,0,1,0,0,0,0,1,0
S100,tapir,pitbull,0,0,0,0,0,1,0,0
S100,salmon,assassinbug,0,0,0,0,0,1,0,0
S100,redpanda,fox,1,1,0,1,0,0,1,1
S100,starfish,lobster,0,1,0,0,0,0,1,1
S100,pheasant,pigeon,0,1,0,1,0,0,1,0
S100,lamb,raptor,0,0,0,0,0,1,0,0
S100,swordfish,cattle,0,0,0,0,0,1,0,0
S100,bluejay,bluebird,0,1,0,1,0,0,1,1
S100,redpanda,turkey,1,1,0,0,0,0,1,1
S100,steer,lark,0,0,0,0,0,1,0,0
S100,wolverine,leopard,0,0,0,0,0,1,0,0
S100,wildcat,walrus,1,1,0,0,1,0,1,1
S100,ibex,ox,1,1,0,0,0,0,1,1
S100,narwhal,butterfly,0,0,0,0,0,1,0,0
S100,tasmaniandevil,kinkajou,1,1,0,0,1,0,1,1
S100,bobcat,seacucumber,0,0,0,0,0,1,0,0
S100,steer,bull,1,1,0,0,0,0,1,1
S100,turkey,lizard,0,1,0,0,0,0,1,0
S100,cheetah,fox,0,1,0,0,0,0,0,0
S100,cardinal,turtle,0,0,0,0,0,1,0,0
S100,lobster,bug,0,0,0,0,0,1,0,0
S100,koala,badger,0,0,0,0,0,1,0,0
S100,coyote,lamb,0,1,0,0,0,0,1,0
S100,horse,yak,0,1,0,0,0,0,1,1
S100,bluejay,raven,0,1,0,1,0,0,1,1
S100,cheetah,zebra,0,1,0,0,0,0,1,0
S100,elephant,dodo,0,1,0,0,0,0,1,1
S100,dragon,frog,1,1,0,0,1,0,1,1
S100,dinosaur,chimpanzee,1,1,0,0,0,0,1,1
S100,fish,gecko,0,1,0,0,0,0,1,1
S100,marmoset,gorilla,1,1,0,1,0,0,1,1
S100,chicken,baldeagle,0,0,0,0,0,1,0,0
S100,elephant,penguin,0,1,1,0,0,0,1,0
S100,fly,bee,0,1,0,1,0,0,1,0
S100,eagle,finch,0,1,0,0,0,0,1,0
S100,serval,chimpanzee,1,1,0,0,0,0,1,1
S100,panda,penguin,0,1,0,0,0,0,1,0
S100,mink,chinchilla,1,1,0,0,0,0,1,1
S100,salmon,gerbil,0,0,0,0,0,1,0,0
S100,sheep,cow,1,1,0,1,1,0,1,1
S100,gull,penguin,0,0,0,0,0,0,0,1
S100,kangaroo,frog,0,1,0,0,0,0,1,0
S100,weasel,marmot,1,1,0,0,0,0,1,1
S100,piranha,arcticfox,0,0,0,0,0,1,0,0
S100,rhinoceros,bison,0,1,0,0,0,0,1,0
S100,mink,panther,1,0,0,1,0,0,0,0
S100,trout,pika,0,0,0,0,0,1,0,0
S100,mountainlion,sheep,0,1,0,0,0,0,1,1
S100,pony,gorilla,0,0,0,0,0,1,0,0
S100,anteater,monkey,0,1,0,0,0,0,1,0
S100,bunny,rabbit,0,1,0,0,0,0,1,1
S100,canary,carp,0,0,0,0,0,1,0,0
S100,boaconstrictor,panda,0,0,0,0,0,1,0,0
S100,antelope,deer,0,1,0,1,0,0,1,0
S100,rattlesnake,armadillo,1,1,0,0,0,0,1,1
S100,butterfly,moth,1,1,0,1,0,0,1,1
S100,dolphin,dog,0,1,0,0,0,0,1,0
S100,boar,meerkat,1,1,0,0,0,0,1,1
S100,tortoise,wildcat,0,0,0,0,0,1,0,0
S100,lizard,flamingo,0,1,0,0,0,0,1,0
S100,bessbug,porcupine,0,0,0,0,0,1,0,0
S100,cat,bat,0,1,1,0,0,0,1,0
S100,ermine,lynx,0,0,0,0,0,0,0,1
S100,orangutan,raven,0,1,0,0,0,0,1,1
S100,coyote,giraffe,0,1,0,0,0,0,1,0
S100,slug,fish,1,1,0,0,0,0,1,1
S100,blackbear,nutria,0,0,0,0,0,1,0,0
S100,egret,bandicoot,0,0,0,0,0,1,0,0
S100,goat,duck,0,1,0,0,0,0,1,0
S100,bluejay,badger,0,1,0,0,0,0,1,0
S100,turkey,fisher,0,0,0,0,0,1,0,0
S100,eel,gorilla,0,0,0,0,0,1,0,0
S100,earthworm,bunny,0,0,0,0,0,1,0,0
S100,seagull,viper,0,1,0,0,0,0,1,0
S100,zebra,ostrich,0,1,0,0,0,0,1,0
S100,puma,leopard,0,1,0,0,0,0,1,0
S100,moose,buffalo,0,1,0,0,0,0,1,0
S100,dodo,fox,0,1,0,0,0,0,1,0
S100,goat,sheep,1,1,1,1,1,1,1,1
S100,chowchow,wolf,1,1,0,0,1,0,1,1
S100,grasshopper,turtle,0,1,0,0,1,0,1,0
S100,sugarglider,pufferfish,0,0,0,0,0,1,0,0
S100,seahorse,penguin,0,1,0,0,0,0,1,0
S100,beluga,bug,0,0,0,0,0,1,0,0
S100,shark,lark,0,0,0,0,0,0,0,1
S100,hawk,wasp,0,0,0,0,0,1,0,0
S100,shark,skunk,0,1,0,0,0,0,1,0
S100,butterfly,bat,0,1,0,0,0,0,1,0
S100,wolf,lynx,0,1,0,1,0,0,1,0
S100,ferret,howlermonkey,0,0,0,0,0,1,0,0
S100,anteater,worm,0,0,0,0,0,1,0,0
S100,lion,quail,0,1,0,0,0,0,1,0
S100,seagull,whale,0,1,0,0,0,0,1,0
S100,elephant,llama,0,1,0,0,0,0,0,0
S100,ape,gorilla,1,1,0,1,0,0,1,1
S100,fly,ant,0,1,0,1,0,0,1,0
S100,tiger,panther,0,1,0,1,0,0,1,0
S100,skunk,tortoise,1,1,0,0,0,0,1,1
S100,beluga,bluewhale,1,1,0,0,1,0,1,1
S100,swordfish,bull,0,1,0,0,0,0,1,1
S100,shark,bluewhale,0,1,0,0,0,0,1,0
S100,platypus,chipmunk,0,1,0,0,0,0,1,0
S100,beaver,owl,0,1,0,0,0,0,1,1
S100,panther,flamingo,0,1,0,0,0,0,1,0
S100,bat,cow,0,1,0,0,0,0,0,0
S100,snake,chicken,0,1,0,0,0,0,1,0
S100,snail,alligator,0,1,0,1,0,0,1,0
S100,baboon,manatee,0,0,0,0,0,1,0,0
S100,crow,worm,0,0,0,0,0,1,0,0
S100,bull,buffalo,0,1,0,1,1,0,1,1
S100,butterfly,serval,0,0,0,0,0,1,0,0
S100,mantaray,pigeon,0,0,0,0,0,1,0,0
S100,fawn,ferret,1,0,0,0,0,0,0,1
S100,lamb,bluejay,1,1,1,0,0,0,1,1
S100,sparrow,beaver,0,1,0,0,0,0,1,0
S100,badger,fox,0,1,0,0,0,0,1,0
S100,raven,robin,0,0,0,1,0,1,0,0
S100,gazelle,hammerheadshark,0,0,0,0,0,1,0,0
S100,snake,monkey,0,1,0,0,0,0,1,0
S100,quahog,hyena,0,0,0,0,0,1,0,0
S100,cod,deer,0,0,0,0,0,1,0,0
S100,spider,kangaroo,0,1,0,0,0,0,1,0
S100,vulture,ox,0,0,0,0,0,1,0,0
S100,guineapig,fox,0,1,0,0,0,0,1,0
S100,squirrel,gorilla,0,1,0,0,0,0,1,0
S100,zebra,cuttlefish,0,1,0,0,0,0,1,1
S100,ray,buzzard,0,0,0,0,0,1,0,0
S100,donkey,koala,0,1,0,0,0,0,1,0
S100,badger,wombat,0,0,0,0,0,1,0,0
S100,mantaray,mole,0,0,0,0,0,1,0,0
S100,monitor,deer,0,0,0,0,0,1,0,0
S100,monkey,fox,0,1,0,0,0,0,1,0
S100,ferret,vole,0,1,0,0,0,0,1,1
S100,possum,giraffe,0,1,0,0,0,1,1,0
S100,ant,polarbear,1,1,0,0,0,0,1,1
S100,shark,ray,0,1,0,0,0,0,1,1
S100,grizzlybear,ermine,0,0,0,0,0,1,0,0
S100,fish,hornet,0,0,0,0,0,1,0,0
S100,pelican,flamingo,0,1,0,1,0,0,1,0
S100,chameleon,ferret,1,1,0,1,0,0,1,1
S100,redpanda,mole,0,0,0,0,0,1,0,0
S100,crocodile,fox,0,1,0,0,0,0,1,0
S100,giraffe,graywolf,1,1,0,0,1,0,1,1
S100,wildebeest,cassowary,0,0,0,0,0,1,0,0
S100,iguana,jackal,0,1,0,1,0,0,1,1
S100,dolphin,camel,0,1,0,0,0,0,1,0
S100,platypus,guineapig,0,1,0,0,0,0,1,1
S100,minnow,parrot,1,1,0,0,1,0,1,1
S100,capybara,wombat,0,1,0,0,0,0,1,1
S100,dragon,ray,0,0,0,0,0,1,0,0
S100,dingo,weasel,0,0,0,0,0,1,0,0
S100,emu,elk,0,1,0,1,0,1,1,0
S100,snake,hippopotamus,0,1,0,0,0,0,1,0
S100,orangutan,panther,0,1,0,0,0,0,1,0
S100,bull,rooster,0,1,0,0,0,0,1,0
S100,possum,duck,0,1,0,0,0,0,1,0
S100,giraffe,blueheron,0,0,0,0,0,1,0,0
S100,cheetah,bengaltiger,0,0,0,0,0,1,0,0
S100,eagle,robin,0,1,0,0,0,0,1,0
S100,komododragon,rattlesnake,0,1,0,1,0,0,1,1
S100,muskrat,mouse,0,1,0,0,0,0,1,1
S100,rhinoceros,hippopotamus,1,1,0,1,1,0,1,1
S100,cobra,lion,0,0,0,0,0,1,0,0
S100,porcupine,bear,0,1,0,0,0,0,1,0
S100,platypus,parrot,0,0,0,0,0,1,0,0
S100,ferret,polarbear,0,1,0,0,0,0,1,0
S100,oyster,hummingbird,0,0,0,0,0,1,0,0
S100,aardvark,armadillo,1,1,0,1,1,0,1,1
S100,koi,ape,1,1,0,0,1,0,1,1
S100,puma,panther,1,1,0,1,0,0,1,0
S100,jackrabbit,carpetbeetle,0,0,0,0,0,1,0,0
S100,goldfish,porcupine,0,0,0,0,0,1,0,0
S100,terrier,stingray,1,1,0,0,1,0,1,1
S100,jackrabbit,hippopotamus,1,1,0,0,1,0,1,1
S100,panther,wolf,0,1,0,1,0,0,1,0
S100,donkey,cattle,0,0,0,0,0,0,0,1
S100,salmon,anchovy,0,1,0,0,1,0,1,0
S100,pigeon,bee,0,1,0,0,0,0,1,0
S100,horse,penguin,0,1,0,0,0,0,1,0
S100,chipmunk,alligator,0,1,0,0,0,0,1,0
S100,wren,deer,0,0,0,0,0,1,0,0
S100,shrimp,octopus,0,1,0,1,0,0,1,0
S100,crocodile,snake,0,1,0,1,0,0,1,0
S100,peacock,chowchow,0,0,0,0,0,1,0,0
S100,jaguar,leopard,0,1,0,1,0,0,1,0
S100,cow,duck,0,1,0,1,0,0,1,0
S100,wildcat,falcon,1,1,0,0,0,0,1,1
S100,tasmaniandevil,oyster,0,0,0,0,0,1,0,0
S100,crow,cow,0,1,0,0,0,0,1,0
S100,panther,lynx,0,1,0,1,0,0,1,1
S100,narwhal,serval,0,0,0,0,0,1,0,0
S100,grasshopper,spider,0,1,0,1,0,0,1,1
S100,chicken,deer,0,1,0,0,0,0,1,0
S100,wildebeest,gull,0,0,0,0,0,1,0,0
S100,panda,bird,0,1,0,0,0,0,1,0
S100,lamb,spider,0,0,0,0,0,1,0,0
S100,bat,eel,0,0,0,0,0,1,0,0
S100,elephant,bird,0,1,1,0,0,0,1,0
S100,shark,bird,0,1,0,0,0,0,1,0
S100,alligator,penguin,0,1,0,0,0,0,1,0
S100,fly,blackbear,0,1,0,0,0,0,1,1
S100,rat,bunny,0,1,0,0,0,0,1,0
S100,emu,hamster,0,0,0,0,0,1,0,0
S100,aardvark,lobster,0,0,0,0,0,1,0,0
S100,prairiedog,lynx,1,1,0,0,0,0,1,1
S100,bear,armadillo,0,1,0,0,0,0,1,0
S100,nutria,penguin,0,0,0,0,0,0,0,1
S100,frog,toad,1,1,0,1,1,0,1,1
S100,brownbear,walrus,1,1,0,0,0,0,1,1
S100,ostrich,rabbit,0,1,0,0,0,0,1,0
S100,terrier,gull,0,0,0,0,0,1,0,0
S100,spermwhale,salmon,0,0,0,0,0,1,0,0
S100,poodle,flamingo,0,0,0,0,0,1,0,0
S100,raven,wolf,0,0,0,0,0,1,0,0
S100,flamingo,duck,0,1,0,1,0,0,1,1
S100,hawk,bat,0,1,0,0,0,0,1,0
S100,dog,orca,0,1,0,0,0,0,1,0
S100,monkey,bat,0,1,0,0,0,0,1,0
S100,bulldog,duckling,0,0,0,0,0,1,0,0
S100,rooster,hen,0,1,0,0,0,0,1,1
S100,bat,fox,0,1,0,0,0,0,1,0
S100,shark,octopus,0,1,0,1,0,0,1,0
S100,platypus,porcupine,0,1,0,0,0,0,1,1
S100,echidna,marmoset,1,1,0,0,0,0,1,1
S100,tiger,flamingo,0,1,0,0,0,0,0,0
S100,kangaroo,fox,0,1,0,0,0,0,1,0
S100,echidna,platypus,1,1,0,1,1,0,1,1
S100,kangaroo,sloth,0,1,0,0,0,0,1,0
S100,panda,puma,0,0,0,0,0,0,0,1
S100,lizard,alligator,0,1,0,1,0,0,1,0
S100,prairiedog,hamster,0,1,0,0,0,0,1,0
S100,crocodile,pig,0,1,0,0,0,0,1,0
S100,seahorse,bobcat,0,0,0,0,0,1,0,0
S100,crocodile,monkey,0,1,0,0,0,0,0,0
S100,seal,squirrel,0,1,0,0,0,0,1,0
S100,poodle,maltese,1,1,0,0,1,0,1,1
S100,terrier,donkey,0,0,0,0,0,1,0,0
S100,kinkajou,parakeet,1,1,0,0,0,0,1,1
S100,dog,gerbil,0,1,0,0,0,0,1,0
S100,eagle,rat,0,1,0,0,0,0,1,0
S100,fly,cow,0,1,0,0,0,0,1,0
S100,horse,dog,0,1,0,0,0,0,1,0
S100,jackrabbit,zebra,1,1,0,0,1,0,1,1
S100,parrot,duck,0,1,0,0,0,0,1,0
S100,egret,pteordactyl,0,0,0,0,0,1,0,0
S100,rhinoceros,cat,0,1,0,0,0,0,1,0
S100,chipmunk,squirrel,1,1,0,1,1,0,1,1
S100,echidna,kangaroo,1,1,0,1,1,0,1,1
S100,quahog,isopod,0,0,0,0,0,1,0,0
S100,dingo,hyena,0,1,0,0,0,0,1,0
S100,bull,seacucumber,0,0,0,0,0,1,0,0
S100,snail,frog,0,1,0,0,0,0,1,0
S100,bonobo,bunny,0,0,0,0,0,1,0,0
S100,hare,moth,1,1,0,0,0,0,1,1
S100,maltese,monkey,0,0,0,0,0,1,0,0
S100,koala,lizard,0,1,0,1,0,0,1,0
S100,butterfly,camel,0,1,0,0,0,0,1,0
S100,cheetah,bluejay,0,1,0,1,0,0,1,0
S100,bluewhale,ape,0,1,0,0,0,0,1,1
S100,toad,worm,0,1,0,0,0,0,1,0
S100,dingo,spider,0,0,0,0,0,1,0,0
S100,cassowary,donkey,0,0,0,0,0,1,0,0
S100,salamander,hamster,0,0,0,0,0,1,0,0
S100,pigeon,hyena,0,1,0,0,0,0,1,0
S100,gnat,centipede,0,0,0,0,0,1,0,0
S100,swordfish,octopus,0,0,0,1,0,0,0,0
S100,cassowary,lark,1,0,0,0,0,0,0,0
S100,ibis,grizzlybear,0,0,0,0,0,1,0,0
S100,sealion,capybara,0,0,0,0,0,1,0,0
S100,beaver,penguin,0,0,0,0,0,1,0,0
S100,coyote,cheetah,0,1,0,0,0,0,1,0
S100,bull,mole,0,0,0,0,0,1,0,0
S100,elephant,caribou,1,1,0,0,1,0,1,1
S100,seacucumber,mole,0,0,0,0,0,1,0,0
S100,snake,ladybug,0,1,0,0,0,0,1,1
S100,jackrabbit,dodo,0,0,0,0,0,1,0,0
S100,hare,rabbit,0,1,0,1,1,0,1,0
S100,chameleon,duck,0,0,0,0,0,1,0,0
S100,cat,deer,0,1,0,0,0,0,1,0
S100,wolverine,hyena,0,1,0,0,0,0,1,0
S100,bonobo,marmoset,1,1,0,1,0,0,1,1
S100,ferret,ewe,0,0,0,0,0,1,0,0
S100,pelican,gorilla,0,0,0,0,0,1,0,0
S100,cheetah,frog,0,1,0,0,0,0,1,0
S100,snail,parakeet,1,0,0,0,0,0,0,0
S100,swordfish,squid,0,1,0,0,0,0,1,0
S100,hare,bunny,1,1,0,0,1,0,1,1
S100,pelican,meerkat,0,1,0,0,0,0,1,1
S100,stinkbug,ladybug,1,1,0,0,1,0,1,1
S100,bonobo,octopus,0,1,0,0,0,0,1,1
S100,butterfly,puppy,1,1,0,0,1,0,1,1
S100,woodpecker,mockingbird,1,1,0,0,1,0,1,1
S100,cheetah,cougar,0,1,0,0,0,0,1,0
S100,lamb,ostrich,0,1,0,0,0,0,1,0
S100,chicken,kangaroo,0,0,0,0,0,1,0,0
S100,coyote,monkey,0,1,0,0,0,0,1,0
S100,scottishshetland,germanshepherd,1,1,0,0,1,0,1,1
S100,turkey,moose,0,1,0,0,0,0,1,0
S100,tiger,rabbit,0,1,0,0,0,0,1,0
S100,chipmunk,lynx,0,1,0,0,0,0,1,0
S100,jackrabbit,bengaltiger,0,0,0,0,0,1,0,0
S100,bluejay,condor,0,1,0,0,0,0,1,1
S100,lamb,horse,0,1,0,0,0,0,1,0
S100,coyote,buffalo,0,1,0,0,0,0,1,1
S100,kangaroo,penguin,0,1,0,0,0,0,1,0
S100,salmon,cod,1,1,0,1,1,0,1,1
S100,squid,eel,1,1,0,0,0,0,1,1
S100,cheetah,oxen,1,1,0,0,0,0,1,1
S100,elk,ox,0,1,0,0,0,0,1,0
S100,guineapig,weasel,0,0,0,1,0,0,0,0
S100,bullfrog,toad,1,1,0,0,1,0,1,1
S100,bessbug,hog,0,0,0,0,0,1,0,0
S100,sugarglider,blowfish,0,0,0,0,0,1,0,0
S100,coyote,salamander,0,1,0,0,0,0,1,1
S100,coyote,wolf,1,1,0,1,1,0,1,1
S100,whale,dormouse,1,1,0,0,1,0,1,1
S100,seagull,parrot,0,1,0,0,0,0,1,0
S100,chicken,penguin,0,1,0,0,0,0,0,0
S100,eagle,bluebird,0,0,0,1,0,0,0,0
S100,antelope,hyena,0,1,0,1,0,0,1,0
S100,adder,viper,1,1,0,0,0,0,1,1
S100,rhinoceros,alpaca,0,0,0,0,0,1,0,0
S100,anaconda,ibis,1,1,0,0,0,0,1,1
S100,giraffe,tiger,0,1,0,0,0,0,1,0
S100,kangaroo,tiger,0,1,0,0,0,0,0,0
S100,canary,beaver,0,0,0,0,0,1,0,0
S100,beetle,bunny,1,1,0,0,1,0,1,1
S100,whale,buffalo,0,0,0,0,0,1,0,0
S100,brownbear,fox,0,1,0,0,0,0,1,1
S100,squirrel,beaver,0,1,0,0,0,0,1,0
S100,platypus,hippopotamus,0,1,0,0,0,0,1,0
S100,turtle,conure,1,1,0,0,1,0,1,1
S100,mule,cottonmouth,0,0,0,0,0,1,0,0
S100,anaconda,seagull,0,0,0,1,0,0,0,0
S100,goat,humpbackwhale,0,0,0,0,0,1,0,0
S100,cardinal,centipede,0,0,0,0,0,1,0,0
S100,orangutan,ape,1,1,0,1,0,0,1,1
S100,ostrich,chicken,0,1,0,0,0,0,1,0
S100,hyena,leopard,0,1,0,0,0,0,1,0
S100,treefrog,toad,0,1,0,0,0,0,1,1
S100,whale,chimpanzee,0,1,0,0,0,0,1,0
S100,gerbil,fish,0,1,0,0,0,0,1,0
S100,snake,turtle,0,1,0,0,0,0,1,0
S100,marlin,wombat,0,0,0,0,0,1,0,0
S100,pigeon,gerbil,0,1,0,0,0,0,1,0
S100,rat,conure,0,0,0,0,0,1,0,0
S100,monkey,lobster,0,1,0,0,0,0,1,0
S100,orca,quail,0,0,0,0,0,1,0,0
S100,anteater,butterfly,0,0,0,1,0,0,0,0
S100,arcticfox,penguin,0,0,0,0,0,1,0,0
S100,dog,penguin,0,1,1,0,0,0,1,0
S100,panda,hen,0,0,0,0,0,1,0,0
S100,tuna,gopher,0,0,0,0,0,1,0,0
S100,flamingo,frog,0,1,0,0,0,0,1,0
S100,grasshopper,lamb,0,0,0,0,0,1,0,0
S100,sloth,clam,0,0,0,0,0,1,0,0
S100,skunk,greatwhiteshark,0,0,0,0,0,1,0,0
S100,stinkbug,snake,0,0,0,0,0,1,0,0
S100,squirrel,robin,0,1,0,0,0,0,1,0
S100,ant,millipede,0,0,0,0,0,1,0,0
S100,giraffe,horse,0,1,0,0,0,0,1,0
S100,llama,cow,0,1,0,0,0,0,1,0
S100,snake,leopard,0,1,0,0,0,0,1,0
S100,komododragon,stork,1,1,0,0,1,0,1,1
S100,dinosaur,frog,0,0,0,1,0,0,0,0
S100,eagle,woodchuck,0,1,0,1,0,0,1,1
S100,prairiedog,persian,0,0,0,0,0,1,0,0
S100,turtle,chimpanzee,0,1,0,0,0,0,1,0
S100,hippopotamus,frog,0,1,0,0,0,0,0,0
S100,baboon,leopard,0,1,0,0,0,0,1,0
S100,fawn,isopod,1,1,0,0,1,0,1,1
S100,lemur,salmon,0,0,0,0,0,1,0,0
S100,emu,ox,0,1,0,0,0,0,1,0
S100,kangaroo,baldeagle,0,0,0,0,0,1,0,0
S100,iguana,guineapig,0,1,0,0,0,0,1,0
S100,panda,lion,0,1,0,0,0,0,0,0
S100,turtle,horse,0,1,0,0,0,0,0,0
S100,anaconda,mockingbird,0,0,0,0,0,1,0,0
S100,prairiedog,alligator,0,1,0,0,0,0,1,1
S100,clam,fox,1,1,0,0,0,0,1,1
S100,dolphin,capybara,0,0,0,0,0,0,0,1
S100,crocodile,turtle,0,1,0,1,0,0,1,0
S100,tasmaniandevil,lark,0,0,0,0,0,1,0,0
S100,kangaroo,deer,0,1,0,0,0,0,1,0
S100,bobcat,fox,1,1,0,0,0,0,1,1
S100,rhinoceros,reindeer,0,1,0,0,0,0,1,0
S100,rooster,gecko,0,1,0,0,0,0,1,1
S100,monkey,cat,0,1,0,0,0,0,1,0
S100,llama,turkey,0,0,0,0,0,1,0,0
S100,elephant,sloth,0,1,0,0,0,0,1,0
S100,sugarglider,humpbackwhale,0,0,0,0,0,1,0,0
S100,snake,lizard,1,1,0,1,1,0,1,1
S100,antelope,gorilla,0,1,0,1,0,0,1,0
S100,anteater,cheetah,0,1,0,0,0,0,1,0
S100,slug,worm,0,0,0,0,0,0,0,1
S100,puma,finch,1,1,0,0,0,0,1,1
S100,wildcat,ewe,0,0,0,0,0,1,0,0
S100,bat,wombat,0,1,0,0,1,0,1,0
S100,jellyfish,whale,0,0,0,1,1,0,0,0
S100,seagull,penguin,0,1,0,0,0,0,1,0
S100,spider,raptor,0,0,0,0,0,1,0,0
S100,bear,chinchilla,0,1,0,0,0,0,1,0
S100,prairiedog,rabbit,0,0,0,0,0,1,0,0
S100,rhinoceros,raccoon,0,1,0,0,0,0,0,0
S100,ostrich,hen,0,1,0,0,0,0,1,0
S100,sheep,walrus,0,1,0,0,0,0,1,0
S100,bulldog,zebu,0,0,0,0,0,1,0,0
S100,mule,bull,0,1,0,1,0,0,1,0
S100,ocelot,jaguar,0,1,0,0,0,0,1,1
S100,giraffe,goose,0,1,0,0,0,0,1,0
S100,eagle,tiger,0,1,0,0,0,0,1,0
S100,firefly,centipede,0,1,0,0,1,0,1,0
S100,elephant,horse,0,1,0,0,0,0,1,0
S100,mink,weasel,0,0,0,1,0,0,0,0
S100,pika,crane,0,0,0,0,0,1,0,0
S100,puma,marmoset,0,0,0,0,0,1,0,0
S100,cow,deer,0,1,0,0,0,0,1,0
S100,dingo,emu,0,1,0,1,0,0,1,0
S100,scorpion,cow,0,0,0,0,0,1,0,0
S100,crow,sparrow,0,1,0,1,1,0,1,0
S100,condor,vole,0,0,0,0,0,1,0,0
S100,swordfish,leopard,0,0,0,0,0,1,0,0
S100,vulture,hornet,0,0,0,0,0,1,0,0
S100,toucan,penguin,0,1,0,0,0,0,1,0
S100,kangaroo,squirrel,0,1,0,0,0,0,1,0
S100,orca,bluewhale,1,1,0,1,1,0,1,1
S100,snake,koala,0,1,0,1,0,0,1,0
S100,hummingbird,mongoose,0,1,0,0,0,0,1,1
S100,cow,eel,0,1,0,0,0,0,1,0
S100,pigeon,mouse,0,1,0,0,0,0,1,0
